,RAW DATA
23817,Confluence
23818,Jira
23821,CSS
23823,CSR
23826,job descriptions
23845,test scripts
23846,Quality Assurance
23848,analyses
23858,alignment
23860,QA
23870,Problem solving
23873,experimentation
23874,curiosity
23875,Analytical Thinking
23884,Quality Assurance
23886,analyses
23890,schedules
23893,DNP3
23894,Modbus
23907,Labview
23908,Citect
23909,iFix
23911,WonderWare
23912,Rockwell
23913,Ethernet
23914,Cellular
23915,DNP3
23916,Modbus
23924,Schneider
23926,Allen Bradley
23932,database queries
23933,SQL
23936,Google Analytics
23939,Adobe Creative Suite
23940,Photoshop
23941,Adobe Illustrator
23946,reliability
23953,pipelines
23957,data modeling
23966,UX
23967,DevOps
23968,QA
23976,Good interpersonal skills
23982,telemetry
23987,automation
23988,Perforce
23989,Git
23996,testers
24001,sprint planning
24002,retrospectives
24008,Jira
24009,Confluence
24025,RF
24030,deadlines
24031,problem solver
24037,scalability
24042,EC2
24043,load balancing
24045,MySQL
24051,Android SDK
24053,architectures
24054,emerging technologies
24057,velocity
24060,usability
24064,SDK
24067,XML
24069,configuration
24073,ESD
24082,SLA
24085,troubleshooting
24088,Laptops
24089,Printers
24092,Desktop
24094,professionalism
24095,operational excellence
24097,Punctuality
24102,Excellent communicator
24104,SLA
24105,Full UK Driving Licence
24108,Data Analytics
24113,SQL
24114,JS
24115,CSS
24117,JPA
24118,Python
24119,JUNIT
24125,Automation
24126,Analytics
24133,Core Java
24137,reliability
24139,Perl
24141,Unix
24143,algorithms
24144,relational databases
24147,eCommerce
24153,databases
24155,algorithms
24158,SQL
24161,AWS
24167,UI
24169,agile development
24171,design specifications
24173,modifications
24175,interpersonal skills
24190,responsiveness
24196,architectural patterns
24200,MVC
24201,JDBC
24202,documentation
24207,CAD
24209,databases
24220,usability
24231,SME
24232,Architects
24233,Scrum master
24241,configuration
24242,AWR
24246,RMAN
24250,verbal communication skills
24252,debugging
24255,JIRA
24257,architectural patterns
24261,Maven
24262,JPA
24263,Hibernate
24264,CI
24265,microservices
24268,WebSphere
24269,JBoss
24270,Tomcat
24271,relational databases
24272,Oracle
24273,MSSQL
24274,MySQL
24277,scalability
24283,validation
24285,refactoring
24287,validation
24289,refactoring
24291,frameworks
24292,Backend
24294,JSP
24295,jQuery
24296,Nodejs
24297,CSS
24298,Git
24299,GitHub
24300,JUnit
24301,Jenkins
24302,JMeter
24309,risk assessments
24312,calibration
24314,Excel
24318,deadlines
24322,refactoring
24330,Microsoft SQL Server
24331,stored procedures
24333,frameworks
24334,AngularJS
24336,jQuery
24337,MVVM
24340,WPF
24341,Azure
24343,MongoDB
24346,disabilities
24351,Angular
24352,Ruby
24353,Nodejs
24354,Python
24355,AppleScript
24360,Critical thinker
24366,Scrum Master
24369,coding
24372,Junit
24373,SonarQube
24378,methodology
24379,JIRA
24380,Scrum Master
24391,scalability
24392,deployment
24403,containers
24406,Oracle
24407,Java programming
24415,deployment
24416,Core Java
24417,JSP
24418,Servlets
24419,HTML
24421,XML
24422,XSLT
24424,IP networking
24425,VPN
24426,DNS
24427,Load balancing
24428,firewall
24432,S3
24435,Salesforce
24437,Scrum
24438,Kanban
24455,performance tuning
24459,queries
24462,DevOps
24463,Jenkins
24464,docker
24465,Gitlab
24471,data warehousing
24474,interpersonal skills
24475,Excellent interpersonal
24476,SQL
24480,Spotfire
24482,Linux
24490,MATLAB Simulink
24499,configuration
24507,Typescript
24510,AWS
24515,organizational skills
24517,project documentation
24518,SQL
24519,MySQL
24520,PostgreSQL
24522,CSS
24523,XHTML
24524,XML
24525,JavaScript
24526,JQuery
24527,Ajax
24531,readiness
24535,Frameworks
24538,algorithm design
24541,Git
24542,MySQL
24543,XML
24544,JSON
24546,UI
24558,responsive design
24561,CSS3
24564,automation
24566,jQuery
24570,AJAX
24591,databases
24593,SOA
24594,architectural patterns
24595,load balancing
24598,Docker
24604,CSS
24608,evaluations
24609,schedules
24611,liaison
24617,authorization
24618,databases
24620,PHP
24622,PHP
24624,JavaScript
24629,API
24637,JMeter
24640,Oracle
24641,Core Java
24642,Advance Java
24644,technical documentation
24647,optimization
24649,configuration
24650,performance tuning
24652,factoring
24658,Java programming
24660,scalability
24666,PaaS
24678,algorithms
24684,Git
24688,authentication
24692,Python
24693,AWS
24697,SQL
24698,NoSQL
24700,Azure
24702,stored procedures
24714,API development
24715,Hibernate
24717,Core Java
24721,Relational Databases
24722,SQL
24723,ORM
24726,JSON
24727,Git
24730,Maven
24731,Agile Development
24736,web api
24737,linq
24739,Ajax
24740,Javascript
24741,Jquery
24750,JPA
24751,Hibernate
24752,HTML
24753,CSS
24754,JavaScript
24755,jQuery
24756,Bootstrap
24759,MySQL
24760,NoSQL
24761,Git
24762,AWS
24763,Core Java
24764,SQL
24765,Hibernate
24766,JPA
24767,scalability
24771,deployment
24772,HTML
24773,CSS
24775,extensions
24778,PHP
24779,MySQL
24780,Javascript
24784,responsive design
24785,Magento
24787,customization
24797,GIT
24798,Jenkins
24799,Confluence
24806,batch processing
24807,Core Java
24811,frameworks
24812,Hibernate
24816,Spring MVC
24819,jpa
24820,spring mvc
24830,Salesforce Administrator
24832,IDE
24833,SOQL
24834,JIRA
24842,timelines
24846,algorithms
24853,problem solver
24856,Core Java
24857,Multithreading
24865,PKI
24879,XML
24880,JSON
24881,Javascript
24886,JSON
24892,Microservices
24896,AWS
24902,validation
24909,reconciliation
24912,TeamCity
24914,Git
24915,Jenkins
24918,Splunk
24929,Modbus
24930,TCP
24931,Linux
24933,Datacom
24937,Agile methodologies
24943,refactoring
24946,deployment
24947,DevOps
24949,requirement gathering
24953,TDD
24954,authentication
24957,JSON
24958,XML
24961,NoSQL
24962,Maven
24963,Git
24967,RDBMS
24968,NoSQL
24969,protocols
24970,conventions
24975,MSSQL
24976,MySQL
24981,Amazon SQS
24982,GIT
24987,Gradle
24991,debugging
24994,Agile
24995,Kanban
24996,Refactoring
25000,architects
25001,QA
25004,plannings
25009,Critical thinker
25013,QA
25034,git
25039,OpenCV
25047,SVN
25048,Redmine
25054,continuous integration
25056,Jenkins
25061,APIs
25064,JavaScript
25067,Good interpersonal skills
25070,Angular
25071,NodeJS
25073,algorithms
25080,MSSQL
25081,MySQL
25084,Junit
25085,frameworks
25097,Sonar
25100,strong work ethic
25102,scalability
25103,Technical documentation
25111,Maven
25112,Jenkins
25113,Gradle
25116,OAuth
25121,JIRA
25123,Python
25126,Python
25128,containerization
25129,docker
25134,connectivity
25142,protocols
25143,MQ
25145,deployment
25151,DevOps
25152,API development
25157,architects
25159,TypeScript
25170,SQL
25171,NoSQL
25175,Scrum
25177,Fluent English
25182,auditing
25190,swaps
25193,lending
25197,Angular
25199,deployment
25204,Cassandra
25225,deployment
25233,SonarQube
25240,Core Java
25241,Java Enterprise Edition
25243,JMS
25244,JPA
25247,Hibernate
25251,DevOps
25260,Python
25262,pandas
25265,Elasticsearch
25268,accountability
25269,Excellent written and oral communication skills
25278,SQL Server
25281,MVC
25284,Entity Framework
25286,Web API
25288,HTML
25289,CSS
25297,GIT
25306,python
25307,CAPL
25308,VB
25309,Scala
25311,Matlab
25312,Simulink
25315,test scenarios
25321,Python
25322,CAPL
25327,Python
25328,perl
25330,CANoe
25332,CANape
25333,INCA
25343,protocols
25345,UDS
25350,Matlab
25351,Simulink
25352,Stateflow
25355,BMS
25364,Python
25365,perl
25367,CAPL
25368,CANoe
25370,CANape
25371,INCA
25375,protocols
25377,UDS
25387,SIL
25391,reliability
25398,pipelines
25402,data modeling
25408,Frontend Development
25409,algorithms
25414,Git
25415,remediation
25417,vulnerability
25421,secure coding
25422,authentication
25423,cryptography
25426,Rust
25427,Python
25428,Nodejs
25434,AWS
25435,GCP
25436,Azure
25441,threat modeling
25449,problem solving
25452,coding standards
25453,agile development
25456,fintech
25457,scalability
25459,Scala
25461,Hadoop
25462,SQL
25463,algorithms
25470,Spark
25477,Continuous Integration
25479,Puppet
25480,deployment
25515,Frontend Development
25516,algorithms
25521,Git
25522,remediation
25524,vulnerability
25528,secure coding
25529,authentication
25530,cryptography
25533,Rust
25534,Python
25535,Nodejs
25541,AWS
25542,GCP
25543,Azure
25548,threat modeling
25556,problem solving
25561,Frontend Development
25562,algorithms
25567,Git
25568,coding standards
25569,agile development
25572,fintech
25573,scalability
25575,Scala
25577,Hadoop
25578,SQL
25579,algorithms
25586,Spark
25593,Continuous Integration
25595,Puppet
25596,deployment
25629,coding standards
25630,agile development
25633,fintech
25634,scalability
25636,Scala
25638,Hadoop
25639,SQL
25640,algorithms
25647,Spark
25654,Continuous Integration
25656,Puppet
25657,deployment
25690,coding standards
25691,agile development
25694,fintech
25695,scalability
25697,Scala
25699,Hadoop
25700,SQL
25701,algorithms
25708,Spark
25715,Continuous Integration
25717,Puppet
25718,deployment
25752,scalability
25756,Angular
25757,TypeScript
25763,Javascript
25764,Typescript
25765,PHP
25766,NodeJS
25768,AWS
25769,GCP
25774,scalability
25775,reliability
25778,Git
25785,mentor
25792,Angular
25800,Scala
25801,NodeJS
25802,Python
25804,TypeScript
25810,CouchBase
25811,ElasticSearch
25812,Redis
25815,RabbitMQ
25816,ActiveMQ
25817,MSMQ
25820,TypeScript
25824,TDD
25826,greenfield projects
25827,localization
25828,scalability
25830,Scala
25831,Python
25833,Scala
25839,Spark
25840,functional programming
25841,scalability
25843,Scala
25844,Python
25846,Scala
25852,Spark
25853,functional programming
25854,scalability
25856,Scala
25857,Python
25859,Scala
25865,Spark
25866,functional programming
25867,algorithms
25870,supplier
25874,frameworks
25876,SQL
25877,Python
25879,Scala
25880,interpersonal skills
25882,MSc
25884,NLP
25887,OTA
25888,algorithms
25891,supplier
25895,frameworks
25897,SQL
25898,Python
25900,Scala
25901,interpersonal skills
25903,MSc
25905,NLP
25908,OTA
25909,algorithms
25912,supplier
25916,frameworks
25918,SQL
25919,Python
25921,Scala
25922,interpersonal skills
25924,MSc
25926,NLP
25929,OTA
25930,algorithms
25933,supplier
25937,frameworks
25939,SQL
25940,Python
25942,Scala
25943,interpersonal skills
25945,MSc
25947,NLP
25950,OTA
25951,JavaScript
25952,TypeScript
25957,JavaScript
25958,NodeJS
25959,ReactJS
25960,Git
25963,UX
25964,cloud computing
25975,mentor
25977,JavaScript
25978,Scala
25987,greenfield projects
25988,localization
25991,API
26000,mentor
26003,JavaScript
26004,Scala
26007,MVVM
26009,TDD
26015,greenfield projects
26016,localization
26017,presentations
26024,mentor
26027,JavaScript
26028,Scala
26031,MVVM
26032,MVP
26034,TDD
26035,databases
26036,load balancing
26039,Agility
26041,Automation
26045,greenfield projects
26046,localization
26048,mentor
26055,Angular
26064,Scala
26065,NodeJS
26066,Python
26068,TypeScript
26074,CouchBase
26075,ElasticSearch
26076,Redis
26079,RabbitMQ
26080,ActiveMQ
26081,MSMQ
26084,TypeScript
26088,TDD
26090,greenfield projects
26091,localization
26093,Mentor
26098,Angular
26107,TypeScript
26113,Cassandra
26114,ElasticSearch
26115,Redis
26119,RabbitMQ
26122,Containers
26129,greenfield projects
26130,localization
26133,API
26142,mentor
26145,JavaScript
26146,Scala
26149,MVVM
26151,TDD
26157,greenfield projects
26158,localization
26161,API
26170,mentor
26173,JavaScript
26174,Scala
26177,MVVM
26179,TDD
26185,greenfield projects
26186,localization
26188,mentor
26195,Angular
26204,Scala
26205,NodeJS
26206,Python
26208,TypeScript
26214,CouchBase
26215,ElasticSearch
26216,Redis
26219,RabbitMQ
26220,ActiveMQ
26221,MSMQ
26224,TypeScript
26228,TDD
26230,greenfield projects
26231,localization
26233,mentor
26240,Angular
26248,Scala
26249,NodeJS
26250,Python
26252,TypeScript
26258,CouchBase
26259,ElasticSearch
26260,Redis
26263,RabbitMQ
26264,ActiveMQ
26265,MSMQ
26268,TypeScript
26272,TDD
26274,greenfield projects
26275,localization
26276,coding standards
26277,agile development
26279,scalability
26280,Scala
26281,SQL
26282,Cassandra
26283,Hadoop
26284,algorithms
26288,Git
26289,TeamCity
26290,Continuous Integration
26291,Puppet
26292,deployment
26294,RabbitMQ
26295,ActiveMQ
26296,MSMQ
26297,Spark
26298,Hadoop
26299,NoSQL
26301,presentations
26308,mentor
26311,JavaScript
26312,Scala
26315,MVVM
26316,MVP
26318,TDD
26319,databases
26320,load balancing
26323,Agility
26325,Automation
26329,greenfield projects
26330,localization
26331,presentations
26338,mentor
26341,JavaScript
26342,Scala
26345,MVVM
26346,MVP
26348,TDD
26349,databases
26350,load balancing
26353,Agility
26355,Automation
26359,greenfield projects
26360,localization
26361,scalability
26363,Scala
26364,Python
26366,Scala
26372,Spark
26373,functional programming
26374,coding standards
26375,agile development
26377,scalability
26378,Scala
26379,SQL
26380,Cassandra
26381,Hadoop
26382,algorithms
26386,Git
26387,TeamCity
26388,Continuous Integration
26389,Puppet
26390,deployment
26392,RabbitMQ
26393,ActiveMQ
26394,MSMQ
26395,Spark
26396,Hadoop
26397,NoSQL
26403,algorithms
26410,Git
26412,scalability
26414,modeling
26415,tuning
26418,Scala
26419,Python
26423,experimentation
26425,Apache Spark
26431,functional programming
26432,coding standards
26433,agile development
26435,scalability
26436,Scala
26437,SQL
26438,Cassandra
26439,Hadoop
26440,algorithms
26444,Git
26445,TeamCity
26446,Continuous Integration
26447,Puppet
26448,deployment
26450,RabbitMQ
26451,ActiveMQ
26452,MSMQ
26453,Spark
26454,Hadoop
26455,NoSQL
26457,Scala
26458,Scala
26460,SQL Server
26461,Oracle
26462,MySql
26467,SQL Server
26468,Oracle
26469,MySql
26472,Frontend Development
26474,JavaScript
26476,algorithms
26483,Git
26484,presentations
26491,mentor
26494,JavaScript
26495,Scala
26498,MVVM
26499,MVP
26501,TDD
26502,databases
26503,load balancing
26506,Agility
26508,Automation
26512,greenfield projects
26513,localization
26515,Mentor
26520,Angular
26529,TypeScript
26535,Cassandra
26536,ElasticSearch
26537,Redis
26541,RabbitMQ
26544,Containers
26551,greenfield projects
26552,localization
26557,algorithms
26564,Git
26569,algorithms
26576,Git
26577,Scala
26578,Scala
26580,SQL Server
26581,Oracle
26582,MySql
26585,Frontend Development
26587,JavaScript
26589,algorithms
26596,Git
26599,Frontend Development
26601,JavaScript
26603,algorithms
26610,Git
26612,Mentor
26617,Angular
26626,TypeScript
26632,Cassandra
26633,ElasticSearch
26634,Redis
26638,RabbitMQ
26641,Containers
26648,greenfield projects
26649,localization
26654,algorithms
26661,Git
26666,SQL Server
26667,Oracle
26668,MySql
26669,Scala
26670,Scala
26672,SQL Server
26673,Oracle
26674,MySql
26675,Scala
26676,SQL
26677,Cassandra
26678,Hadoop
26679,Git
26680,TeamCity
26681,Continuous Integration
26682,Puppet
26683,deployment
26688,algorithms
26695,Git
26706,Linux
26708,Jira
26709,teamwork
26722,SPA
26732,IaaS
26733,SaaS
26734,PaaS
26736,JIRA
26748,SQL
26752,Containerization
26753,Docker
26755,AWS
26760,Splunk
26777,automation
26780,deployment
26782,Graph databases
26783,Neo4j
26784,Elasticsearch
26785,AWS
26790,deployment
26792,middleware
26794,audits
26795,documentation
26800,vulnerability assessment
26802,SonarQube
26808,deployment
26810,middleware
26812,audits
26813,documentation
26818,vulnerability assessment
26820,SonarQube
26826,operational efficiency
26831,programmers
26832,interfaces
26849,remediation
26853,deadlines
26854,deliverables
26858,test automation
26868,optimizations
26877,Python
26879,API
26881,retrospectives
26888,usability
26893,Mentor
26896,CSS
26897,JavaScript
26902,CSS
26903,JavaScript
26904,responsive design
26906,functional programming
26909,TDD
26912,Python
26914,SVN
26915,APIs
26916,databases
26921,deployment
26923,middleware
26925,audits
26926,documentation
26931,vulnerability assessment
26933,SonarQube
26947,GDB
26948,Trace32
26952,TDM
26953,PCM
26954,Hypervisor
26970,trainings
26974,deadlines
26981,debugging
26983,QNX
26988,Perforce
26998,GStreamer
27000,transcoding
27005,Python
27007,Embedded Linux
27010,QNX
27014,embedded systems
27017,Linux
27022,validation
27023,deployment
27040,QNX
27046,Gstreamer
27053,embedded systems
27056,Linux
27062,configuration management
27064,validation
27065,deployment
27072,Linux
27090,Python
27093,Linux Kernel
27100,vendors
27104,embedded systems
27109,operational efficiency
27114,programmers
27115,interfaces
27132,remediation
27136,deadlines
27137,deliverables
27144,test automation
27146,embedded software
27150,debugging
27152,QNX
27157,Perforce
27169,GStreamer
27171,transcoding
27177,Python
27180,operational efficiency
27185,programmers
27186,interfaces
27203,remediation
27207,deadlines
27208,deliverables
27215,test automation
27217,embedded software
27221,debugging
27223,QNX
27228,Perforce
27240,GStreamer
27242,transcoding
27248,Python
27251,operational efficiency
27256,programmers
27257,interfaces
27274,remediation
27278,deadlines
27279,deliverables
27283,test automation
27293,optimizations
27302,Python
27304,API
27308,specifications
27309,Python
27311,pipelines
27319,textual analysis
27324,Python
27335,NLTK
27336,roadmap
27338,openness
27339,Python
27342,SQL
27345,AWS
27349,NodeJS
27350,frameworks
27351,javascript
27354,JavaScript
27355,HTML
27356,CSS
27362,SQL Server
27365,MVC
27367,Agile methodologies
27375,Python
27378,Apache Spark
27383,Big Data Analytics
27384,ETL
27385,Data Marts
27388,Hadoop
27389,Apache Spark
27390,PostgreSQL
27399,Python
27405,performance tuning
27411,tuning
27416,benchmarking
27417,optimization
27420,Git
27421,SVN
27423,continuous integration
27424,responsiveness
27426,databases
27427,MongoDB
27430,Apache Spark
27435,Python
27436,Scala
27437,Git
27438,Apache Kafka
27444,Apache Kafka
27445,Hadoop
27446,pandas
27447,NumPy
27448,Python
27449,ML
27450,MongoDB
27451,API
27455,Android SDK
27456,JSON
27457,APIs
27458,architectures
27459,emerging technologies
27466,Jenkins
27467,Git
27471,SPAs
27492,responsive design
27494,accessibility
27497,SQL
27499,PHP
27500,JavaScript
27516,Quick learner
27520,debuggers
27523,Proactive
27524,MS SQL server
27529,cosmos
27534,CSS
27538,AWS
27539,Azure
27542,ETL
27548,SQL Server
27550,data modelling
27561,Python
27562,RDBMS
27568,AWS
27570,S3
27572,metadata
27576,RDBMS
27579,Unix Shell Scripting
27580,performance tuning
27582,AWS
27584,PAAS
27588,troubleshooting
27590,database queries
27591,analyses
27593,technical documentation
27602,automation
27609,SDLC
27614,documentation
27619,automation
27629,Python
27633,Docker
27638,GIT
27640,SVN
27641,TFS
27643,databases
27646,application servers
27647,tomcat
27654,CSS
27655,jQuery
27656,JavaScript
27663,Regression
27667,prototype
27672,deadlines
27674,Deployment
27676,Databases
27679,JavaScript
27680,HTML
27681,SCSS
27686,frameworks
27687,modeling
27693,frameworks
27696,Cassandra
27698,Ansible
27699,GIT
27708,coding
27710,encryption
27712,debugging
27713,scalability
27716,specifications
27717,responsiveness
27722,conventions
27724,SQL Server
27725,HTML
27726,CSS
27727,JavaScript
27729,modification
27736,SVN
27737,Visual SVN
27741,Good interpersonal skills
27747,Azure
27749,ticketing systems
27752,consistency
27764,CDS
27766,Magento
27771,CDS
27785,API
27789,audience segmentation
27791,multichannel campaign management
27794,JavaScript
27795,Python
27797,ReactJS
27798,NodeJS
27799,AngularJS
27800,SQL
27809,AWS
27815,Jira
27820,Angular
27822,JavaScript
27823,TypeScript
27825,databases
27826,MS SQL Server
27827,TSQL
27834,CSS
27837,Microsoft Office suite
27844,warehousing
27854,SAP Lumira
27856,CDS
27876,Mentoring
27879,verbal communication skills
27881,configuration management
27884,full SDLC
27890,architectures
27896,deployment
27902,JavaScript
27905,MySQL
27907,MongoDB
27908,TDD
27909,Microservices
27910,architectures
27917,CSS
27924,AWS
27929,Neo4j
27934,Microservices
27937,Nodejs
27938,Expressjs
27949,Troubleshooting
27956,Typescript
27957,Javascript
27959,algorithms
27960,cryptography
27962,protocols
27967,frameworks
27976,interfaces
27989,EC2
27991,S3
27996,QA automation
27997,Test Automation
27998,tooling
28000,Test Scenarios
28001,CI
28002,dashboards
28003,performance metrics
28007,JavaScript
28008,TypeScript
28009,quality assurance
28010,test automation
28011,automation
28012,frameworks
28016,Git
28017,Github
28018,Gitlab
28019,JMeter
28022,Artillery
28036,Cisco
28045,SLA
28053,Cisco
28059,Cisco CCNA
28062,Security clearance
28063,CRB
28067,Performance Tuning
28068,Optimization
28071,Algorithms
28072,Analytics
28079,queries
28084,billing
28088,AMQP
28094,PostGIS
28095,MySQL
28100,SQL
28102,Geographic Information Systems
28105,Linux
28106,Docker
28107,Jenkins
28112,Laravel
28123,Dependability
28141,usability
28144,designing
28146,TFS
28147,Git
28148,VSS
28149,basic SQL
28151,queries
28159,Golang
28161,ETL
28163,exploratory data analysis
28170,analytics
28173,Golang
28174,Python
28180,Strong analytical skills
28188,accountability
28190,verification
28195,integrations
28202,CSS3
28204,Typescript
28216,Microsoft SQL Server
28218,continuous integration
28227,APIs
28228,JSON
28229,XML
28230,CSS
28233,JavaScript
28237,teamwork
28238,Strategic thinker
28239,credibility
28242,negotiation skills
28255,algorithms
28256,Git
28263,BSC
28265,Cosmos
28270,Microsoft Azure
28271,Docker
28272,AWS
28275,reliability
28278,coding
28284,coding standards
28285,specifications
28286,specifications
28289,documentation
28291,quality assurance
28292,quality assurance
28297,mentoring
28308,reliability
28318,designing
28321,designing
28328,frameworks
28329,algorithms
28330,architectures
28334,HTML
28335,CSS
28337,Javascript
28338,XML
28339,AJAX
28340,JQuery
28345,MongoDB
28346,MySQL
28348,Git
28349,Jenkins
28350,Docker
28354,Apache Tomcat
28360,AWS
28361,Azure
28363,Agile Methodology
28366,estimation
28367,scheduling
28373,Sprint planning
28375,DevOps
28377,Testers
28380,CSS
28381,JavaScript
28384,UI
28387,verbal communication skills
28388,python
28402,ADF
28409,data mapping
28412,computation
28413,python
28428,documentation
28430,specifications
28432,specifications
28437,revisions
28438,supervision
28442,disabilities
28446,coding
28448,SQL
28449,SSIS
28450,SSRS
28451,Strong interpersonal skills
28454,Excel
28455,PowerPoint
28456,Visio
28458,Geographic information Systems
28461,PostgreSQL
28464,relational databases
28473,AWS
28475,Docker
28476,Symfony
28477,Doctrine
28478,PHPUnit
28479,MySQL
28486,maintainability
28498,HTML
28499,CSS
28500,JavaScript
28501,TypeScript
28502,Angular
28506,SQL
28507,Git
28508,AWS
28514,Docker
28522,MVVM
28526,Retrofit
28529,documentation
28535,Firebase
28536,Teamwork
28537,Empathy
28539,Oracle
28540,SQL
28543,SQL
28549,SQL
28552,AWS
28553,Python
28554,ETL
28555,Git
28556,Tableau
28558,Spark
28561,Architects
28564,ETL tools
28565,AWS
28566,GCP
28567,MSc
28568,Maths
28569,algorithmic trading
28572,algorithms
28574,relational databases
28575,connectivity
28577,FX
28578,futures
28581,Angular
28583,JavaScript
28584,TypeScript
28585,CSS
28590,deliverables
28591,AWS
28597,IAM
28602,S3
28606,Git
28608,Confluence
28609,Jira
28610,Bitbucket
28611,logging
28612,tooling
28616,ITIL
28621,SQL
28634,Jira
28635,Confluence
28636,organizational skills
28639,Embedded C
28642,verification
28643,Documentation
28644,design specifications
28647,JIRA
28648,TestRail
28649,differentiation
28653,instrumentation
28654,aerospace
28655,embedded C
28658,USB
28659,Ethernet
28667,JIRA
28680,Golang
28682,IaaS
28684,Microsoft Azure
28687,cloud computing
28699,sensors
28703,Documentation
28704,Configuration
28718,warranty
28722,Six Sigma
28724,virtualization
28725,VMware infrastructure
28728,Networking
28731,containerization
28732,Docker
28738,Azure
28758,Python
28762,Photoshop
28763,UI
28764,optimisation
28775,Python
28777,javascript
28784,SQL
28785,Perl
28786,virtualisation
28788,networking
28791,VMWare
28793,networking
28794,Active Directory
28797,SharePoint
28801,DevOps
28803,Ruby
28804,JavaScript
28805,Refactoring
28812,schedules
28816,Test Scenarios
28818,JIRA
28821,JIRA
28825,JIRA
28826,ISTQB
28827,Delphi
28828,XML
28829,JSON
28830,API
28831,SVN
28832,Jenkins
28833,Firebird
28837,tooling
28842,TDD
28848,Python
28851,TDD
28854,mindset
28857,mentoring
28863,technical documentation
28864,PHP
28865,Laravel
28866,JavaScript
28867,HTML CSS
28868,desktop
28872,databases
28877,Relational databases
28878,SQL Server
28879,Oracle
28881,deadlines
28882,health informatics
28885,MySQL
28888,deadlines
28890,medical informatics
28898,assurance
28901,NIST
28902,ISO
28908,liaison
28914,alignment
28928,AV
28929,vendors
28930,suppliers
28936,deadlines
28940,verbal communication skills
28942,professionalism
28946,CCNA Security
28947,CISSP
28948,CISM
28957,Replication
28968,Linux
28972,product specialists
28974,automation
28978,SQL
28982,SQL Server
28984,brokers
28994,Zend
28997,PHP
29000,ReactJS
29001,JavaScript
29003,CSS3
29004,TypeScript
29005,Web API
29006,Agile
29007,MySQL
29012,Containers
29013,Microservices
29021,biochemistry
29024,pharmaceuticals
29035,verification
29038,calibration
29041,protocols
29052,verification
29061,verbal communication skills
29065,pharmaceuticals
29068,Python
29069,MatLab
29074,constructive feedback
29079,reliability
29083,algorithm design
29088,frameworks
29090,visualization
29092,AWS
29097,constructive feedback
29102,reliability
29106,algorithm design
29111,frameworks
29113,visualization
29115,AWS
29117,troubleshooting
29119,algorithms
29120,scalability
29122,performance tuning
29125,Maya
29128,OpenGL
29129,Qt
29130,Python
29137,methodology
29138,GitHub
29142,networking
29157,upgrades
29158,SQL
29162,documentation
29166,deliverables
29168,retrospectives
29171,documentation
29176,SQL
29185,TFS
29189,characterization
29195,vendors
29203,fixtures
29209,Excel
29210,testers
29211,Quick learner
29217,Excel
29218,Visio
29222,deliverables
29223,timelines
29234,validation
29237,CSRs
29240,specifications
29242,reliability
29245,eCTD
29247,trainings
29249,standardization
29254,SAS
29256,deliverables
29259,Statistical Programming
29263,pharmaceutical industry
29289,preparedness
29292,Powershell
29297,Microsoft Azure
29304,Networking
29306,CCNA
29315,networking
29317,networking
29318,PaaS
29320,Azure
29321,Sizing
29324,Deployment
29327,Deployment
29329,ADFS
29331,Microsoft Azure
29332,SSO
29335,vendors
29341,dedication
29346,interpersonal skills
29350,Overtime
29351,value propositions
29353,customer presentations
29363,Stakeholder engagement
29371,ActiveMQ
29376,JMS
29377,AMQP
29378,JavaScript
29381,application lifecycle management
29382,continuous integration
29384,JavaScript
29389,Docker
29392,networking
29394,specification
29396,documentation
29399,maintainability
29403,Rust
29408,algorithms
29409,cryptography
29411,ReactJS
29416,wireframes
29422,Selenium
29425,ReactJS
29427,JQuery
29428,Twitter Bootstrap
29432,algorithms
29436,interpersonal skills
29448,AWS
29449,GCP
29450,Azure
29451,backend programming
29452,NodeJS
29453,ExpressJS
29455,Javascript frameworks
29459,Microservices
29461,GIT
29463,HTML
29464,CSS
29474,pneumatics
29475,hydraulics
29480,Active Directory
29481,Networking
29489,quality assurance
29494,frameworks
29495,jQuery
29496,NPM
29497,JSON
29500,Responsive Web Design
29501,W3C standards
29502,GIT
29505,CMS
29507,DevOps
29514,SCRUM
29515,Kanban
29516,coding standards
29517,instrumentation
29523,Rest API
29524,Web API
29525,AWS
29526,AZURE
29527,GCP
29529,JavaScript
29530,Angular
29533,Algorithms
29536,databases
29541,HTML
29542,CSS
29543,JavaScript
29547,API
29548,Java application development
29551,SDLC
29554,JSF
29555,Primefaces
29557,HTML
29560,JBoss
29561,Tomcat
29562,maintainability
29565,technical documentation
29572,JSF
29574,relational databases
29575,MySQL
29580,Angular
29582,JUnit
29583,NUnit
29588,penetration testing
29589,Citrix
29592,agile development
29593,penetration testing
29599,Javascript
29602,Penetration testing
29605,Penetration testing
29607,cryptography
29610,networking
29611,virtualization
29612,architects
29613,Cryptography
29622,Unix
29625,databases
29631,MS SQL Server
29635,AJAX
29636,JavaScript
29637,JQuery
29638,CSS
29645,TFS
29646,GIT
29649,Docker
29658,MVC
29659,SQL Server
29661,Javascript
29663,scalability
29669,defect tracking
29672,QA automation
29675,IaaS
29688,deployment
29702,Postgresql
29703,PostGIS
29705,Agile development
29707,JIRA
29708,Asana
29714,analytics
29716,geomatics
29717,remote sensing
29721,JavaScript
29722,Python
29723,SQL
29724,presales
29726,customer presentations
29731,consultants
29734,IDE
